Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
robot_tl_link0,0.000708831292588155,-8.6107534914899E-05,0.0437241147546661,0,0,0,0.184997778677383,0.000408655880224899,-6.47925326858496E-07,3.45905947380277E-06,0.000402045698173365,-4.42033155327565E-07,0.000394929591269372,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link0.STL,,底座-1,robot_tl_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
robot_tl_link1,-1.35769652161939E-05,-0.0147010788327374,0.0739643338500664,0,0,0,0.140770017749913,0.000389108973190017,1.27518035400537E-08,-4.54948951869937E-08,0.000404550886627064,5.39425123502659E-05,0.000158791304990713,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link1.STL,,外壳1-1,robot_tl_link1,"robot_tl_link1 ",robot_tl_joint1,revolute,0,0,0.11455,0,0,0,robot_tl_link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
robot_tl_link2,1.15837155566432E-05,-0.056060312511787,0.0115234613599734,0,0,0,0.124442941703835,0.000370530927971359,-2.95787858018971E-08,-1.20173025530993E-08,0.000121231902708259,-7.13268690890967E-05,0.000380128618106537,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link2.STL,,外壳2-1,robot_tl_link2,"robot_tl_link2 ",robot_tl_joint2,revolute,0,0.00715,0.12725,-1.5708,0,0,robot_tl_link1,0,0,1,0,0,-2.4086,2.4086,,,,,,,,
robot_tl_link3,-0.000130472464870893,0.0129895019093583,0.0728740582497509,0,0,0,0.114585035593997,0.000277972638531885,-1.69751464800279E-07,9.6777644652655E-07,0.000287450571009951,-3.76351173135839E-05,9.72079011096082E-05,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link3.STL,,外壳3-1,robot_tl_link3,"robot_tl_link3 ",robot_tl_joint3,revolute,0,-0.14065,-0.00735,1.5708,0,0,robot_tl_link2,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
robot_tl_link4,-6.46545079789888E-06,0.0577535239528668,0.00878471471675767,0,0,0,0.0945260086054844,0.000237785840924485,5.31249473976725E-08,-1.09590834212848E-09,6.42616332899082E-05,4.60316398888432E-05,0.000240859287939245,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link4.STL,,外壳4-1,robot_tl_link4,"robot_tl_link4 ",robot_tl_joint4,revolute,0,-0.00815,0.12915,1.5708,0,0,robot_tl_link3,0,0,-1,0,0,-2.4958,2.4958,,,,,,,,
robot_tl_link5,1.01576500505227E-05,-0.0129940460614477,0.0552922926184554,0,0,0,0.072084869364171,0.000105414971530801,1.21042675683719E-08,2.50153809076529E-09,0.000106134759360343,1.86457228512842E-05,4.55695497863123E-05,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link5.STL,,外壳5-1,robot_tl_link5,"robot_tl_link5 ",robot_tl_joint5,revolute,0,0.13665,-0.00835,-1.5708,0,0,robot_tl_link4,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
robot_tl_link6,-1.08534955866702E-06,-0.0369306850236364,0.0120181275206643,0,0,0,0.0641129578489188,9.88028582567006E-05,7.5720454595473E-09,-3.11303231936323E-09,4.10033820774101E-05,-2.1091488850102E-05,9.73769579139643E-05,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link6.STL,,外壳6-1,robot_tl_link6,"robot_tl_link6 ",robot_tl_joint6,revolute,0,0.00365,0.09315,-1.5708,0,0,robot_tl_link5,0,0,1,0,0,-2.3213,2.3213,,,,,,,,
robot_tl_link7,-0.04879510582886,0.00032912923350123,0.0435901056095525,0,0,0,0.149593272083011,0.000107042823024919,2.27099972791619E-06,4.34865325784136E-05,0.000281195906174628,-7.74496431582276E-08,0.000328750286740244,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link7.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/robot_tl_link7.STL,,末端2-1,robot_tl_link7,"robot_tl_link7 ",robot_tl_joint7,revolute,0,-0.09515,-0.00385,1.5708,0,0,robot_tl_link6,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
camera_link,0.00587064733847054,0.00117311945839996,0.0124843774829499,0,0,0,0.0471700197583254,2.87281831755839E-05,4.20817640149262E-07,-4.33348977986953E-09,4.39204772037493E-06,-5.7821952477535E-10,2.89731881434672E-05,0,0,0,0,0,0,package://tcb705_v/meshes/camera_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_v/meshes/camera_link.STL,,相机-1,camera_link,,camera_joint,fixed,-0.072,0,0.046931,0,-1.5708,0,robot_tl_link7,0,0,0,,,,,,,,,,,,
