Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
tl_robot_link0,-0.0020391678669849,0.000208461233542918,0.043797046431842,0,0,0,0.230943297728627,0.000578857931988568,2.4964429515846E-06,-3.62761994221812E-06,0.000597326060992727,8.87603974516219E-07,0.000630268815467387,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link0.STL,,底座 -1,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tl_robot_link1,-2.82592835967695E-06,-0.0149440554612562,0.0760738628611228,0,0,0,0.188795049535535,0.000644330974536614,5.55804168467124E-08,-5.40921744938E-08,0.000669839544820847,0.000101917330586459,0.000292784373513458,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link1.STL,,外壳 1-1,tl_robot_link1,"tl_robot_link1 ",tl_robot_joint1,revolute,0,0,0.12215,0,0,0,tl_robot_link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link2,1.94339017576308E-06,0.253141084131434,0.00221954159481742,0,0,0,0.697362175861507,0.0148340159046899,5.08235530092294E-07,3.15104179556921E-08,0.000910925446251547,0.000125255790475072,0.0148212951328787,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link2.STL,,外壳 2-1;外壳 3-1;外壳 4-1,tl_robot_link2,"tl_robot_link2 ",tl_robot_joint2,revolute,0,0.00665,0.14085,1.5708,0,3.1416,tl_robot_link1,0,0,-1,0,0,-2.3737,2.3737,,,,,,,,
tl_robot_link3,4.67748843033485E-07,0.190684816385661,0.00158652388773717,0,0,0,0.422517069527334,0.00489098627866592,9.20095548301796E-08,2.35656303096196E-09,0.000427800317518154,0.000428033380751144,0.00487246944433665,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link3.STL,,外壳 5-2;外壳 6-2,tl_robot_link3,"tl_robot_link3 ",tl_robot_joint3,revolute,0,0.5195,-0.0118,3.1416,0,3.1416,tl_robot_link2,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link4,5.11048107536655E-06,-0.0131445598579434,0.0626746043899813,0,0,0,0.0899817886682776,0.000204808490643616,1.16223792982342E-08,-4.07644803032917E-08,0.000207969738028448,3.60478115175804E-05,7.75189800156182E-05,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link4.STL,,外壳 7-2,tl_robot_link4,"tl_robot_link4 ",tl_robot_joint4,revolute,0,0.36715,-0.00515,-1.5708,0,0,tl_robot_link3,0,0,1,0,0,-2.5656,2.5656,,,,,,,,
tl_robot_link5,1.29749982513405E-05,0.0398707312600541,0.00873816110056633,0,0,0,0.0915266768417438,0.000167005961446363,3.62631342389219E-08,-1.27355290610366E-08,8.07130413912337E-05,3.15887030571168E-05,0.000170834721676771,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link5.STL,,外壳 8-2,tl_robot_link5,"tl_robot_link5 ",tl_robot_joint5,revolute,0,0.00615,0.11335,1.5708,0,3.1416,tl_robot_link4,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link6,0.000389397490568953,-8.96781078600198E-05,0.0324677284594266,0,0,0,0.0756964619101271,5.7336260695604E-05,-1.00642151773516E-08,-3.24157450671107E-07,5.76042368829905E-05,1.43757553948581E-08,7.09157247165057E-05,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605l/meshes/tl_robot_link6.STL,,末端-2,tl_robot_link6,"tl_robot_link6 ",tl_robot_joint6,revolute,0,0.10615,-0.00615,1.5708,0,-3.1416,tl_robot_link5,0,0,1,0,0,-2.2689,2.2689,,,,,,,,
