Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
tl_robot_link0,0.000708831292588153,-8.6107534914906E-05,0.0437241147546661,0,0,0,0.184997778677384,0.000408655880224899,-6.47925326858498E-07,3.45905947380277E-06,0.000402045698173366,-4.42033155327597E-07,0.000394929591269372,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link0.STL,,底座-1,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tl_robot_link1,-1.4189019277123E-05,-0.0147043432758809,0.0739725067130976,0,0,0,0.140788242034027,0.000389189148274927,9.56014640706854E-09,-4.0052899016421E-08,0.000404624430565959,5.39754948564023E-05,0.000158805233771653,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link1.STL,,外壳1-1,tl_robot_link1,"tl_robot_link1 ",tl_robot_joint1,revolute,0,0,0.11455,0,0,0,tl_robot_link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link2,9.19207954618283E-06,-0.0560553900664352,0.0115243937335766,0,0,0,0.124453837315585,0.000370562388619595,-1.23017622950655E-08,-1.0794523166152E-08,0.000121240641801281,-7.13336123519827E-05,0.000380165496119024,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link2.STL,,外壳2-1,tl_robot_link2,"tl_robot_link2 ",tl_robot_joint2,revolute,0,0.00715,0.12725,-1.5708,0,0,tl_robot_link1,0,0,1,0,0,-2.4086,2.4086,,,,,,,,
tl_robot_link3,-0.000129925169837953,0.0129886993835705,0.0728745662870723,0,0,0,0.114589017421966,0.000277976900897136,-1.68692363161655E-07,9.63556530398865E-07,0.000287459181446612,-3.76317124310853E-05,9.72100160237893E-05,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link3.STL,,外壳3-1,tl_robot_link3,"tl_robot_link3 ",tl_robot_joint3,revolute,0,-0.14065,-0.00735,1.5708,0,0,tl_robot_link2,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link4,-6.46545148829825E-06,0.0577535239528024,0.00878471471985597,0,0,0,0.0945260086054296,0.000237785840924209,5.31249473535568E-08,-1.09590833982248E-09,6.42616332896452E-05,4.60316398883639E-05,0.000240859287939207,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link4.STL,,外壳4-1,tl_robot_link4,"tl_robot_link4 ",tl_robot_joint4,revolute,0,-0.00815,0.12915,1.5708,0,0,tl_robot_link3,0,0,-1,0,0,-2.4958,2.4958,,,,,,,,
tl_robot_link5,1.01643219096706E-05,-0.0129940461144523,0.0552922958436949,0,0,0,0.072084877607265,0.000105414979838941,1.21065620530406E-08,2.48504586308139E-09,0.000106134770502875,1.86457236507763E-05,4.55695530042532E-05,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link5.STL,,外壳5-1,tl_robot_link5,"tl_robot_link5 ",tl_robot_joint5,revolute,0,0.13665,-0.00835,-1.5708,0,0,tl_robot_link4,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link6,-1.08589514110573E-06,-0.0369306844975036,0.0120181285669343,0,0,0,0.0641129523179877,9.88028571604253E-05,7.57179561200419E-09,-3.11343531446862E-09,4.10033810292749E-05,-2.10914884308664E-05,9.73769574430475E-05,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link6.STL,,外壳6-1,tl_robot_link6,"tl_robot_link6 ",tl_robot_joint6,revolute,0,0.00365,0.09315,-1.5708,0,0,tl_robot_link5,0,0,1,0,0,-2.3213,2.3213,,,,,,,,
tl_robot_link7,0.000439337912566585,-0.00011463025858148,0.0338360355605346,0,0,0,0.0531024374144144,3.09184116553573E-05,-1.15972581719968E-08,-2.34766421628389E-07,3.18708092165575E-05,6.28848515529782E-08,3.41446110066842E-05,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link7.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705/meshes/tl_robot_link7.STL,,末端-1,tl_robot_link7,"tl_robot_link7 ",tl_robot_joint7,revolute,0,-0.09515,-0.00385,1.5708,0,0,tl_robot_link6,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
