Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
link0,6.12497638641969E-05,-0.000223185372968983,0.0451250845243685,0,0,0,0.187811134048234,0.000410447827698303,-1.83967207207471E-06,7.38633064775921E-06,0.00040849066760795,9.28078640227983E-07,0.000400922840502194,0,0,0,0,0,0,package://tcb605/meshes/link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link0.STL,,底座-2,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,-1.47467364543795E-05,-0.0147035745838852,0.0741700653739531,0,0,0,0.14078274314442,0.000389165158363872,7.76850517532584E-09,-3.45965366455426E-08,0.000404601054210795,5.39676858807365E-05,0.000158801770197842,0,0,0,0,0,0,package://tcb605/meshes/link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link1.STL,,外壳1-1,tl_robot_link1,"tl_robot_link1 ",joint1,revolute,0,0,0.11555,0,0,0,link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
link2,-5.85007831970426E-05,0.131535550676196,-0.00870307560181634,0,0,0,0.239039772831338,0.00212991677927877,2.28044116148353E-06,2.23828147056519E-07,0.000220514814430678,-8.89893912685629E-05,0.00214693661406793,0,0,0,0,0,0,package://tcb605/meshes/link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link2.STL,,外壳2-1;外壳3-1,tl_robot_link2,"tl_robot_link2 ",joint2,revolute,0,0.00715,0.12745,1.5708,0,0,link1,0,0,1,0,0,-2.4086,2.4086,,,,,,,,
link3,6.4654509713824E-06,-0.0577535239528465,0.00878471471796331,0,0,0,0.0945260086055144,0.000237785840924595,5.31249467449342E-08,1.0959083842822E-09,6.42616332886216E-05,-4.60316398863734E-05,0.000240859287940652,0,0,0,0,0,0,package://tcb605/meshes/link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link3.STL,,外壳4-1,tl_robot_link3,"tl_robot_link3 ",joint3,revolute,0,0.2698,0.0155,0,0,1.5708,link2,0,0,1,0,0,-2.4958,2.4958,,,,,,,,
link4,-1.01599236419503E-05,0.0129940451281973,0.0552922895933873,0,0,0,0.0720848632280734,0.000105414963954196,1.21044879475409E-08,-2.49607301588515E-09,0.000106134748297671,-1.86457211171986E-05,4.55695459477084E-05,0,0,0,0,0,0,package://tcb605/meshes/link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link4.STL,,外壳5-1,tl_robot_link4,"tl_robot_link4 ",joint4,revolute,0,-0.13665,-0.00835,1.5708,0,0,link3,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
link5,-0.0369306234085027,1.16804533156767E-06,0.0120182240675074,0,0,0,0.0641133128693719,4.10035425256429E-05,-7.62881247961211E-09,-2.10915462249844E-05,9.88030044573257E-05,3.02278218622989E-09,9.7377072978335E-05,0,0,0,0,0,0,package://tcb605/meshes/link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link5.STL,,外壳6-1,tl_robot_link5,"tl_robot_link5 ",joint5,revolute,0,-0.00365,0.09315,1.5708,0,0,link4,0,0,1,0,0,-2.3213,2.3213,,,,,,,,
link6,-0.000439337782661559,0.000114630555145726,-0.0238139644738644,0,0,0,0.0531024365701538,3.09184114938941E-05,-1.15971622560416E-08,2.34766440616236E-07,3.18708092090231E-05,-6.28849159672354E-08,3.41446108161886E-05,0,0,0,0,0,0,package://tcb605/meshes/link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605/meshes/link6.STL,,末端-1,tl_robot_link6,"tl_robot_link6 ",joint6,revolute,-0.1528,0,-0.00385,-1.5708,0,1.5708,link5,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
