Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
tl_robot_link0,0.000708831292588152,-8.61075349149129E-05,0.0437241147546661,0,0,0,0.184997778677383,0.000408655880224899,-6.47925326858513E-07,3.45905947380274E-06,0.000402045698173365,-4.42033155327605E-07,0.000394929591269372,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link0.STL,,底座-1,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tl_robot_link1,-1.47467364543795E-05,-0.0147035745839652,0.074170065372986,0,0,0,0.14078274314442,0.000389165158363872,7.76850517532585E-09,-3.45965366455443E-08,0.000404601054210795,5.39676858807366E-05,0.000158801770197842,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link1.STL,,外壳1-1,tl_robot_link1,"tl_robot_link1 ",tl_robot_joint1,revolute,0,0,0.11455,0,0,0,tl_robot_link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link2,8.61535466718018E-06,-0.0560508787266448,0.0117257364090613,0,0,0,0.124463620303859,0.000370601578271224,-9.27831113208387E-09,-9.42550205169074E-09,0.000121246909389466,-7.13455520508631E-05,0.000380204304484532,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link2.STL,,外壳2-1,tl_robot_link2,"tl_robot_link2 ",tl_robot_joint2,revolute,0,0.00715,0.12745,-1.5708,0,0,tl_robot_link1,0,0,1,0,0,-2.4086,2.4086,,,,,,,,
tl_robot_link3,-0.000129631315073277,0.0129892407646547,0.0730749657672627,0,0,0,0.114590469364388,0.000277982717731438,-1.69536546152647E-07,9.64200178666297E-07,0.000287463601314177,-3.76358084293264E-05,9.72113083114317E-05,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link3.STL,,外壳3-1,tl_robot_link3,"tl_robot_link3 ",tl_robot_joint3,revolute,0,-0.14065,-0.00715,1.5708,0,0,tl_robot_link2,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link4,-6.48637541245885E-06,0.0577535050715413,0.00898472400124507,0,0,0,0.0945260952124885,0.000237785884377793,5.30816348665305E-08,-1.06494690837427E-09,6.42616764257504E-05,4.6031658840996E-05,0.000240859360083395,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link4.STL,,外壳4-1,tl_robot_link4,"tl_robot_link4 ",tl_robot_joint4,revolute,0,-0.0081500000143419,0.129350000003041,1.57079632679763,0,0,tl_robot_link3,0,0,-1,0,0,-2.4958,2.4958,,,,,,,,
tl_robot_link5,1.01606647688153E-05,-0.0129940465321856,0.0554923015741177,0,0,0,0.0720848913335696,0.00010541499479421,1.2105445711369E-08,2.49403917902727E-09,0.000106134789383844,1.86457255781179E-05,4.55695578763409E-05,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link5.STL,,外壳5-1,tl_robot_link5,"tl_robot_link5 ",tl_robot_joint5,revolute,0,0.13665,-0.00815,-1.5708,0,0,tl_robot_link4,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link6,-1.08654065955853E-06,-0.0369306924078477,0.012218137744383,0,0,0,0.0641129925895538,9.88028775725866E-05,7.57141112075589E-09,-3.11343420018772E-09,4.10033963262003E-05,-2.10914786481659E-05,9.7376967742281E-05,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link6.STL,,外壳6-1,tl_robot_link6,"tl_robot_link6 ",tl_robot_joint6,revolute,0,0.00365,0.09335,-1.5708,0,0,tl_robot_link5,0,0,1,0,0,-2.3213,2.3213,,,,,,,,
tl_robot_link7,0.000187652718789636,-3.81808440156201E-05,0.0579325760779312,0,0,0,0.12684149820276,0.000104196463921777,-1.52205852811246E-08,2.97327898167419E-07,0.000105247821718726,-3.40270046740776E-08,6.69703532322668E-05,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link7.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb705_f/meshes/tl_robot_link7.STL,,末端-2,tl_robot_link7,"tl_robot_link7 ",tl_robot_joint7,revolute,0,-0.09515,-0.00365,1.5708,0,0,tl_robot_link6,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
