Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
link0,-0.00203916786698491,0.000208461233542914,0.043797046431842,0,0,0,0.230943297728627,0.000578857931988587,2.49644295158411E-06,-3.62761994221806E-06,0.000597326060992721,8.87603974516214E-07,0.000630268815467399,0,0,0,0,0,0,package://tcb610v/meshes/link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link0.STL,,底座 -1,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link1,-2.82592835967695E-06,-0.0149440554612562,0.0760738628611228,0,0,0,0.188795049535535,0.000644330974536614,5.55804168466913E-08,-5.40921744938158E-08,0.000669839544820847,0.000101917330586459,0.000292784373513458,0,0,0,0,0,0,package://tcb610v/meshes/link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link1.STL,,外壳 1-1,tl_robot_link1,"tl_robot_link1 ",joint1,revolute,0,0,0.12215,0,0,0,link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
link2,-3.40812440870263E-06,0.1544029743884,-0.0117350175459969,0,0,0,0.336429912341189,0.00409550755088751,-2.27619770024749E-07,4.07955463987953E-08,0.000379304080587844,-6.46126897397638E-05,0.00414165077881207,0,0,0,0,0,0,package://tcb610v/meshes/link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link2.STL,,外壳 2-1;外壳 4-1,tl_robot_link2,"tl_robot_link2 ",joint2,revolute,0,0.00665,0.14085,1.5708,0,0,link1,0,0,1,0,0,-2.3737,2.3737,,,,,,,,
link3,-2.75089912160631E-06,-0.0654996455182145,0.0144299061302559,0,0,0,0.14536827233738,0.000526467489119294,2.6563186640241E-08,-8.83428632214037E-09,0.000131598103262876,-7.1719300803473E-05,0.000544513505478849,0,0,0,0,0,0,package://tcb610v/meshes/link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link3.STL,,外壳 5-1,tl_robot_link3,"tl_robot_link3 ",joint3,revolute,0,0.3205,0.0118,0,0,1.5708,link2,0,0,1,0,0,-2.5656,2.5656,,,,,,,,
link4,-5.11047968676515E-06,0.0131445598571964,0.0626746043899941,0,0,0,0.0899817886682639,0.000204808490643572,1.16223792772073E-08,4.07644802071077E-08,0.000207969738028442,-3.60478115174996E-05,7.75189800155692E-05,0,0,0,0,0,0,package://tcb610v/meshes/link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link4.STL,,外壳 7-1,tl_robot_link4,"tl_robot_link4 ",joint4,revolute,0,-0.16615,-0.00515,1.5708,0,0,link3,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
link5,-0.0398707312600495,1.29749997301309E-05,0.00873816110128627,0,0,0,0.0915266768417594,8.07130413912079E-05,-3.62631341304817E-08,-3.15887030570808E-05,0.000167005961446418,-1.27355290171309E-08,0.000170834721676847,0,0,0,0,0,0,package://tcb610v/meshes/link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link5.STL,,外壳 8-1,tl_robot_link5,"tl_robot_link5 ",joint5,revolute,0,-0.00615,0.11335,1.5708,0,0,link4,0,0,1,0,0,-2.2689,2.2689,,,,,,,,
link6,0.045684763723169,-8.93651669606149E-05,-0.0138517347310839,0,0,0,0.172279546254868,0.000136996297633005,2.46315670222387E-06,-6.06548292526403E-05,0.000398400902286614,1.44296426723149E-07,0.000453491798695697,0,0,0,0,0,0,package://tcb610v/meshes/link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/link6.STL,,末 端-1,tl_robot_link6,"tl_robot_link6 ",joint6,revolute,-0.1615,0,-0.006025,-1.5708,-0.0013814,1.5708,link5,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
camera_link,0.00587064733920445,-0.00117311942449962,-0.0124843774759016,0,0,0,0.047170019773282,2.87281832010184E-05,-4.2081763607736E-07,4.33349071989386E-09,4.39204771933094E-06,-5.78220349074215E-10,2.89731881695642E-05,0,0,0,0,0,0,package://tcb610v/meshes/camera_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb610v/meshes/camera_link.STL,,相机-1,camera_link,,camera_joint,fixed,0.078,0.00023277,-0.0087187,3.1402,-1.5708,0,link6,0,0,0,,,,,,,,,,,,
