Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
tl_robot_link0,0.000708831292588162,-8.61075349149129E-05,0.0437241147546662,0,0,0,0.184997778677383,0.000408655880224899,-6.47925326858493E-07,3.45905947380276E-06,0.000402045698173365,-4.42033155327585E-07,0.000394929591269372,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link0.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link0.STL,,底座-1,tl_robot_link0,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tl_robot_link1,-1.47467364543795E-05,-0.0147035745839652,0.074170065372986,0,0,0,0.14078274314442,0.000389165158363872,7.76850517532584E-09,-3.45965366455443E-08,0.000404601054210795,5.39676858807365E-05,0.000158801770197842,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link1.STL,,外壳1-1,tl_robot_link1,"tl_robot_link1 ",tl_robot_joint1,revolute,0,0,0.11455,0,0,0,tl_robot_link0,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link2,-5.76531237161324E-05,-0.131631880772405,0.00890404740131982,0,0,0,0.239054089668246,0.00213390518057628,-2.27397668248014E-06,-2.27513950872361E-07,0.000220526681271214,-8.90845091873293E-05,0.00215092260732315,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link2.STL,,外壳2-1;外壳3-1,tl_robot_link2,"tl_robot_link2 ",tl_robot_joint2,revolute,0,0.00715000000101006,0.127449999999348,-1.5707963267949,0,0,tl_robot_link1,0,0,-1,0,0,-2.4086,2.4086,,,,,,,,
tl_robot_link3,-6.48637540848612E-06,0.0577535050716222,0.00898472400251164,0,0,0,0.0945260952124885,0.000237785884377793,5.30816348665186E-08,-1.06494690823018E-09,6.4261676425499E-05,4.60316588405138E-05,0.000240859360083646,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link3.STL,,外壳4-1,tl_robot_link3,"tl_robot_link3 ",tl_robot_joint3,revolute,0,-0.27,-0.0153,3.1416,0,0,tl_robot_link2,0,0,1,0,0,-2.4958,2.4958,,,,,,,,
tl_robot_link4,1.01606646571693E-05,-0.0129940465321864,0.0554923015741177,0,0,0,0.0720848913335696,0.00010541499479421,1.21054457078871E-08,2.49403919020233E-09,0.000106134789383844,1.8645725578118E-05,4.55695578763409E-05,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link4.STL,,外壳5-1,tl_robot_link4,"tl_robot_link4 ",tl_robot_joint4,revolute,0,0.13665,-0.00815,-1.5708,0,0,tl_robot_link3,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
tl_robot_link5,-1.08654065974832E-06,-0.0369306924080478,0.012218137742235,0,0,0,0.0641129925895538,9.88028775725866E-05,7.57141112076012E-09,-3.11343420016476E-09,4.1003396326335E-05,-2.10914786483459E-05,9.73769677421464E-05,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link5.STL,,外壳6-1,tl_robot_link5,"tl_robot_link5 ",tl_robot_joint5,revolute,0,0.00365,0.09335,-1.5708,0,0,tl_robot_link4,0,0,1,0,0,-2.3213,2.3213,,,,,,,,
tl_robot_link6,-8.58859944419791E-05,-0.000171156947356373,0.0579325760957963,0,0,0,0.126841498262816,0.000105183722015606,-2.52023226881164E-07,-1.10533049552185E-07,0.000104260563525985,-2.78106941754392E-07,6.69703539751629E-05,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://tcb605_f/meshes/tl_robot_link6.STL,,末端-2,tl_robot_link6,"tl_robot_link6 ",tl_robot_joint6,revolute,0,-0.09515,-0.00365,1.5708,0,0,tl_robot_link5,0,0,1,0,0,-3.1416,3.1416,,,,,,,,
